,Image,F1,Jaccard,Recall,Precision
229,.\files\images\images\heart14-slice229_axial.png,0.9577694444444445,0.9189612023358023,0.9577694444444445,0.9577694444444445
230,.\files\images\images\heart14-slice230_axial.png,0.9568805555555555,0.9173259693813695,0.9568805555555555,0.9568805555555555
231,.\files\images\images\heart14-slice231_axial.png,0.9565972222222222,0.9168053244592346,0.9565972222222222,0.9565972222222222
232,.\files\images\images\heart14-slice232_axial.png,0.9565055555555556,0.9166369410474421,0.9565055555555556,0.9565055555555556
233,.\files\images\images\heart14-slice233_axial.png,0.9570888888888889,0.9177089770088002,0.9570888888888889,0.9570888888888889
234,.\files\images\images\heart14-slice234_axial.png,0.9569416666666667,0.9174383024279562,0.9569416666666667,0.9569416666666667
235,.\files\images\images\heart14-slice235_axial.png,0.95835,0.9200307204915279,0.95835,0.95835
236,.\files\images\images\heart14-slice236_axial.png,0.9589166666666666,0.9210758024493716,0.9589166666666666,0.9589166666666666
237,.\files\images\images\heart14-slice237_axial.png,0.95935,0.9218757507327151,0.95935,0.95935
238,.\files\images\images\heart14-slice238_axial.png,0.9586361111111111,0.9205582422624176,0.9586361111111111,0.9586361111111111
239,.\files\images\images\heart14-slice239_axial.png,0.9591944444444445,0.921588513170888,0.9591944444444445,0.9591944444444445
240,.\files\images\images\heart14-slice240_axial.png,0.9601972222222223,0.9234416783097222,0.9601972222222223,0.9601972222222223
241,.\files\images\images\heart14-slice241_axial.png,0.9626166666666667,0.9279276384493035,0.9626166666666667,0.9626166666666667
242,.\files\images\images\heart14-slice242_axial.png,0.964025,0.9305485170974203,0.964025,0.964025
243,.\files\images\images\heart14-slice243_axial.png,0.9655,0.9333011116481392,0.9655,0.9655
244,.\files\images\images\heart14-slice244_axial.png,0.9675694444444445,0.9371762964955943,0.9675694444444445,0.9675694444444445
245,.\files\images\images\heart14-slice245_axial.png,0.9671055555555556,0.9363062806245663,0.9671055555555556,0.9671055555555556
246,.\files\images\images\heart14-slice246_axial.png,0.9670194444444444,0.9361448666614678,0.9670194444444444,0.9670194444444444
247,.\files\images\images\heart14-slice247_axial.png,0.9675583333333333,0.9371554486532734,0.9675583333333333,0.9675583333333333
248,.\files\images\images\heart14-slice248_axial.png,0.9694694444444445,0.9407478887628001,0.9694694444444445,0.9694694444444445
249,.\files\images\images\heart14-slice249_axial.png,0.9711,0.943823500826125,0.9711,0.9711
250,.\files\images\images\heart14-slice250_axial.png,0.9751166666666666,0.9514416275023173,0.9751166666666666,0.9751166666666666
251,.\files\images\images\heart14-slice251_axial.png,0.9747666666666667,0.9507754332347108,0.9747666666666667,0.9747666666666667
252,.\files\images\images\heart14-slice252_axial.png,0.97665,0.9543655640787609,0.97665,0.97665
253,.\files\images\images\heart14-slice253_axial.png,0.9749472222222222,0.9511190480706956,0.9749472222222222,0.9749472222222222
254,.\files\images\images\heart14-slice254_axial.png,0.9775194444444445,0.9560274169842947,0.9775194444444445,0.9775194444444445
255,.\files\images\images\heart14-slice255_axial.png,0.9757305555555555,0.9526112107003094,0.9757305555555555,0.9757305555555555
256,.\files\images\images\heart14-slice256_axial.png,0.9757472222222222,0.952642983638479,0.9757472222222222,0.9757472222222222
257,.\files\images\images\heart14-slice257_axial.png,0.9761861111111111,0.953480043302141,0.9761861111111111,0.9761861111111111
258,.\files\images\images\heart14-slice258_axial.png,0.9752638888888889,0.9517219880457028,0.9752638888888889,0.9752638888888889
259,.\files\images\images\heart14-slice259_axial.png,0.9765361111111112,0.9541480864276273,0.9765361111111112,0.9765361111111112
